Seq_1_Pos_4975,MG330881,uncultured bacterium,192,1.19e-93
Seq_1_Pos_4975,MG330138,uncultured bacterium,192,1.19e-93
Seq_1_Pos_4975,MG329469,uncultured bacterium,192,1.19e-93
Seq_1_Pos_4975,KX246779,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,LC129560,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,LC129557,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,KR847467,uncultured Weissella sp.,192,1.19e-93
Seq_1_Pos_4975,CP074441,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,CP074441,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,CP074441,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,CP074441,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,CP074441,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,NR_117039,Weissella ceti,192,1.19e-93
Seq_1_Pos_4975,MN860270,Weissella ceti,189,5.56e-92
Seq_1_Pos_4975,MN860269,Weissella ceti,189,5.56e-92
Seq_1_Pos_4975,MK968276,Weissella ceti,189,5.56e-92
Seq_1_Pos_4975,MK968274,Weissella ceti,189,5.56e-92
Seq_1_Pos_4975,MK968273,Weissella ceti,189,5.56e-92
Seq_1_Pos_4975,MH031578,uncultured bacterium,189,5.56e-92
Seq_1_Pos_4975,MH880051,uncultured bacterium,189,5.56e-92
Seq_1_Pos_4975,KY705011,Weissella viridescens,189,5.56e-92
Seq_1_Pos_4975,MH091071,Weissella ceti,189,5.56e-92
Seq_1_Pos_4975,MH091070,Weissella ceti,189,5.56e-92
Seq_1_Pos_4975,MG558303,uncultured bacterium,189,5.56e-92
Seq_1_Pos_4975,KY697255,Weissella ceti,189,5.56e-92
Seq_1_Pos_4975,MG052090,uncultured Weissella sp.,189,5.56e-92
Seq_1_Pos_4975,MG051979,uncultured Weissella sp.,189,5.56e-92
Seq_1_Pos_4975,MG051796,uncultured Weissella sp.,189,5.56e-92
Seq_1_Pos_4975,MG051792,uncultured Weissella sp.,189,5.56e-92
Seq_1_Pos_4975,MG051726,uncultured Weissella sp.,189,5.56e-92
Seq_1_Pos_4975,MG049524,uncultured Weissella sp.,189,5.56e-92
Seq_1_Pos_4975,KX528120,Weissella sp.,189,5.56e-92
Seq_1_Pos_4975,KP731586,Weissella sp. LS20b,189,5.56e-92
Seq_1_Pos_4975,KP731577,Weissella sp. LS24a,189,5.56e-92
Seq_1_Pos_4975,KP731570,Weissella sp. LS20d,189,5.56e-92
Seq_1_Pos_4975,KM409657,Weissella sp. JB354211,189,5.56e-92
Seq_1_Pos_4975,KM409656,Weissella sp. JB352624,189,5.56e-92
