Seq_1_Pos_4274,MT012256,Leuconostoc sp.,192,1.19e-93
Seq_1_Pos_4274,LC485168,Leuconostoc sp.,192,1.19e-93
Seq_1_Pos_4274,LC485167,Leuconostoc sp.,192,1.19e-93
Seq_1_Pos_4274,LC259518,Leuconostoc litchii,192,1.19e-93
Seq_1_Pos_4274,ON937327,Leuconostoc sp.,192,1.19e-93
Seq_1_Pos_4274,KJ477403,Leuconostoc mesenteroides,192,1.19e-93
Seq_1_Pos_4274,GU021287,uncultured bacterium,192,1.19e-93
Seq_1_Pos_4274,MT597785,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT597482,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT579945,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT579938,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT579931,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT573016,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT573015,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT572967,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT555755,Leuconostoc mesenteroides subsp. dextranicum,189,5.56e-92
Seq_1_Pos_4274,MT545120,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545113,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545101,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545093,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545083,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545072,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545042,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545024,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545022,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545016,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545015,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545014,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545013,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545011,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545010,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT545009,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544973,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT544938,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544937,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544936,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544930,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544929,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544927,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544911,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544910,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544877,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544876,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544875,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544871,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544858,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544843,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544842,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544841,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544839,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544831,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544830,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT544624,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538791,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538767,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538747,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538745,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538723,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538722,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538705,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538699,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538696,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538695,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538683,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538682,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT538628,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT538467,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT516119,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT516100,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT416442,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT416441,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT416440,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT416438,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT416437,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT416434,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT416433,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT416431,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT416418,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT378121,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT378120,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT378117,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT378111,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT477817,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT477816,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT464250,Leuconostoc mesenteroides subsp. jonggajibkimchii,189,5.56e-92
Seq_1_Pos_4274,MT464249,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT434342,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT434139,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT422152,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT421811,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT348592,Leuconostoc mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT305919,Leuconostoc mesenteroides subsp. mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT305897,Leuconostoc mesenteroides subsp. mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT305894,Leuconostoc mesenteroides subsp. mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT305891,Leuconostoc mesenteroides subsp. mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT305890,Leuconostoc mesenteroides subsp. mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT305889,Leuconostoc mesenteroides subsp. mesenteroides,189,5.56e-92
Seq_1_Pos_4274,MT305888,Leuconostoc mesenteroides subsp. mesenteroides,189,5.56e-92
