Seq_1_Pos_374,CP040939,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP040939,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP040939,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP040939,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP040938,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP040938,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP040938,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP040938,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,MT396713,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP041626,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP041626,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP041626,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,CP041626,Dolosigranulum pigrum,127,9.44e-58
Seq_1_Pos_374,MG858306,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC358597,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC358568,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC358555,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC358537,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC358527,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC358524,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC358521,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355019,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355017,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355007,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355005,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355362,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355352,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355295,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355197,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355180,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355150,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355132,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC355112,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LC268625,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,LT687016,uncultured Alloiococcus sp.,127,9.44e-58
Seq_1_Pos_374,KX996652,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KX154710,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KU506561,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KP949252,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KP946985,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KP945008,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KT771605,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KP183075,uncultured Dolosigranulum sp.,127,9.44e-58
Seq_1_Pos_374,MW887486,uncultured Alloiococcus sp.,127,9.44e-58
Seq_1_Pos_374,MW887439,uncultured Alloiococcus sp.,127,9.44e-58
Seq_1_Pos_374,MW887435,uncultured Alloiococcus sp.,127,9.44e-58
Seq_1_Pos_374,MW886382,uncultured Alloiococcus sp.,127,9.44e-58
Seq_1_Pos_374,ON028350,uncultured Dolosigranulum sp.,127,9.44e-58
Seq_1_Pos_374,KF105396,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KF105393,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KF105206,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KF105170,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KF105025,uncultured bacterium,127,9.44e-58
Seq_1_Pos_374,KF104971,uncultured bacterium,127,9.44e-58
