"TaxonomyID","Genome","read_count","Proportion","readsEM","EMProportion"
"93061","Staphylococcus aureus subsp. aureus NCTC 8325 chromosome, complete genome",67498,0.657349876317173,66466.9,0.647314958094774
"1121368","Corynebacterium pseudodiphtheriticum DSM 44287 O146DRAFT_scaffold00012.12_C, whole genome shotgun sequence",15692,0.152821331879005,15586.6,0.151796272627863
"176280","Staphylococcus epidermidis ATCC 12228, complete sequence",7227,0.0703823454938548,8259,0.0804336098541157
"29433","Moraxella ovis strain 199/55 chromosome, complete genome",4927,0.0479830934340975,4870.7,0.0474354095073609
"525260","Corynebacterium accolens ATCC 49725 SCAFFOLD5, whole genome shotgun sequence",4395,0.0428020490446232,4351.8,0.0423813008639471
"1007099","Pseudomonas kuykendallii strain NRRL B-59562, whole genome shotgun sequence",644,0.00627179057673205,643.4,0.00626611126522449
"573983","Moraxella porci DSM 25326 strain CCUG 54912 54912T_ctg_0000016, whole genome shotgun sequence",511,0.00497652947936347,566.2,0.00551428964582501
"1121354","Corynebacterium capitovis DSM 44611 A3E3DRAFT_scaffold00005.5_C, whole genome shotgun sequence",340,0.00331119378274673,355.6,0.0034627343477761
"169292","Corynebacterium aurimucosum strain 1237_CAUR 173_5055_550973_73_,90+,99+, whole genome shotgun sequence",134,0.00130499990261195,260.1,0.00253321448813515
"76759","Pseudomonas monteilii strain USDA-ARS-USMARC-56711 chromosome, complete genome",131,0.00127578348688183,130.2,0.00126779035636079
"48936","Novosphingobium subterraneum strain DSM 12447 NJ75_contig000007, whole genome shotgun sequence",93,0.000905708887633665,92.3,0.000898662214732444
"1284","Staphylococcus hyicus strain ATCC 11249 chromosome, complete genome",84,0.00081805964044331,82.8,0.000806811718110265
"191610","Corynebacterium atypicum strain R2070 chromosome, complete genome",81,0.000788843224713192,72.4,0.00070515852963544
"198214","Shigella flexneri 2a str. 301 chromosome, complete genome",76,0.000740149198496328,73.6,0.000716384212482685
"1575","Leifsonia xyli strain 356_LXYL 135_135677_3808226_13+,132_, whole genome shotgun sequence",57,0.000555111898872246,58.4,0.000568540275782682
"649754","Corynebacterium ammoniagenes DSM 20306 strain DSM 20306 = 9.6 chromosome, complete genome",40,0.00038955220973491,43.2,0.000421045663425869
"498211","Cellvibrio japonicus Ueda107, complete sequence",38,0.000370074599248164,36.8,0.000358329610340397
"556533","Pseudomonas benzenivorans strain DSM 8628, whole genome shotgun sequence",32,0.000311641767787928,30.5,0.000297064479324532
"171101","Streptococcus pneumoniae R6, complete sequence",30,0.000292164157301182,30.5,0.000297214957574984
"72758","Staphylococcus capitis subsp. capitis strain AYP1020 chromosome, complete genome",29,0.00028242535205781,27.6,0.000269040725558399
"161896","Corynebacterium camporealensis strain DSM 44610 chromosome, complete genome",29,0.00028242535205781,33.2,0.000323249441501117
"929703","Flectobacillus major DSM 103 FlemaDRAFT_FME.6, whole genome shotgun sequence",26,0.000253208936327691,26,0.000253211402300062
"29486","Yersinia ruckeri strain Big Creek 74 chromosome, complete genome",25,0.000243470131084319,26.2,0.000255198831591496
"426355","Methylobacterium radiotolerans JCM 2831, complete sequence",25,0.000243470131084319,24.5,0.000238738848685762
"388919","Streptococcus sanguinis SK36, complete sequence",20,0.000194776104867455,19.2,0.000186631436568679
"966","Oceanospirillum linum strain ATCC 11336 NODE_18_length_1316_cov_5306.41, whole genome shotgun sequence",17,0.000165559689137337,18.2,0.000177026089548058
"928724","Saccharomonospora glauca K62 chromosome, whole genome shotgun sequence",16,0.000155820883893964,15.1,0.00014704239379819
"1857645","Actinomyces vulturis strain VUL7 Scaffold8_1, whole genome shotgun sequence",15,0.000146082078650591,12.4,0.000121102631279537
"1405","Bacillus mycoides strain ATCC 6462 chromosome, complete genome",13,0.000126604468163846,12.6,0.000122770484937289
"267747","Cutibacterium acnes KPA171202, complete sequence",13,0.000126604468163846,7.7,7.49782755523098e-05
"883111","Facklamia hominis CCUG 36813 supercont1.1, whole genome shotgun sequence",13,0.000126604468163846,12.9,0.000125911869089347
"362257","Streptomyces vietnamensis strain GIMV4.0001 chromosome, complete genome",12,0.000116865662920473,11.1,0.000107802697920224
"71999","Kocuria palustris strain MU14/1 chromosome, complete genome",10,9.73880524337274e-05,11.4,0.000111471955795281
"859144","Cytobacillus gottheilii strain FJAT-2394 Scaffold1, whole genome shotgun sequence",10,9.73880524337274e-05,7.7,7.50999826858315e-05
"1114963","Novosphingobium barchaimii LL02 25411_scaffold_03, whole genome shotgun sequence",10,9.73880524337274e-05,9.8,9.51449113294369e-05
"1346614","Serratia liquefaciens ATCC 27592, complete sequence",9,8.76492471903547e-05,11.2,0.000109091776707249
"196627","Corynebacterium glutamicum ATCC 13032, complete sequence",9,8.76492471903547e-05,8.9,8.70540046647285e-05
"29314","Mycolicibacter hiberniae strain ATCC 49874 contig_16, whole genome shotgun sequence",9,8.76492471903547e-05,6.8,6.59531136725949e-05
"29385","Staphylococcus saprophyticus strain 772_SSAP 370_10036_325773_248+,117+, whole genome shotgun sequence",9,8.76492471903547e-05,7.8,7.59112721975511e-05
"1351754","Avibacterium paragallinarum JF4211, whole genome shotgun sequence",8,7.79104419469819e-05,6.6,6.4304349555683e-05
"170573","Staphylococcus pettenkoferi strain FDAARGOS_288 chromosome, complete genome",8,7.79104419469819e-05,7.5,7.25812396845983e-05
"1296","Mammaliicoccus sciuri strain FDAARGOS_285 chromosome, complete genome",7,6.81716367036092e-05,6.7,6.52210142260517e-05
"37928","Arthrobacter crystallopoietes strain DSM 20117, whole genome shotgun sequence",7,6.81716367036092e-05,7.4,7.1722361715733e-05
"207559","Oleidesulfovibrio alaskensis G20, complete sequence",7,6.81716367036092e-05,6,5.80883251542626e-05
"621456","Sphingomonas melonis TY chromosome, complete genome",7,6.81716367036092e-05,7.1,6.92088058756093e-05
"1121355","Corynebacterium caspium DSM 44850 A3E5DRAFT_scaffold_5.6, whole genome shotgun sequence",7,6.81716367036092e-05,6.6,6.38108939000193e-05
"1226327","Acinetobacter kookii strain ANC 4667, whole genome shotgun sequence",7,6.81716367036092e-05,6.6,6.37985049830787e-05
"743972","Actinobacillus suis ATCC 33415 chromosome, complete genome",6,5.84328314602365e-05,6.3,6.18404220963162e-05
"53374","Corynebacterium coyleae strain DSM 44184, whole genome shotgun sequence",6,5.84328314602365e-05,5.8,5.68286837740549e-05
"983920","Novosphingobium nitrogenifigens DSM 19370 scaffold00012, whole genome shotgun sequence",6,5.84328314602365e-05,6.5,6.28830078742173e-05
"1072256","Corynebacterium uterequi strain DSM 45634 chromosome, complete genome",6,5.84328314602365e-05,7.3,7.10577253902919e-05
"1245526","Pseudomonas guangdongensis strain CCTCC AB 2012022 chromosome I",6,5.84328314602365e-05,8.1,7.93101837523831e-05
"1249627","Imhoffiella purpurea strain AK35 contig53, whole genome shotgun sequence",6,5.84328314602365e-05,5.5,5.36980014032538e-05
"1547597","Sanguibacteroides justesenii strain OUH 308042 contig12, whole genome shotgun sequence",6,5.84328314602365e-05,6,5.84334005317441e-05
"1771","Mycolicibacterium phlei strain CCUG 21000 chromosome, complete genome",5,4.86940262168637e-05,6.4,6.23079773781795e-05
"28031","Lysinibacillus fusiformis strain RB-21 chromosome, complete genome",5,4.86940262168637e-05,4.4,4.30870471022483e-05
"34060","Moraxella caviae strain CCUG 355 355T_ctg_0000060, whole genome shotgun sequence",5,4.86940262168637e-05,4.9,4.79740101352652e-05
"44251","Paenibacillus durus strain DSM 1735 chromosome, complete genome",5,4.86940262168637e-05,5.8,5.67513398191344e-05
"155085","Staphylococcus lutrae strain ATCC 700373 chromosome, complete genome",5,4.86940262168637e-05,5.7,5.51753375756904e-05
"1428644","Mangrovactinospora gilvigriseus strain MUSC 26 205, whole genome shotgun sequence",5,4.86940262168637e-05,5.6,5.45002866091569e-05
"205918","Pseudomonas syringae pv. syringae B728a, complete sequence",4,3.8955220973491e-05,3.9,3.83934417687611e-05
"1408","Bacillus pumilus strain SH-B9 chromosome, complete genome",4,3.8955220973491e-05,3.8,3.66770908617751e-05
"1724","Corynebacterium renale strain CIP 52.96 contig_11, whole genome shotgun sequence",4,3.8955220973491e-05,3,2.93132325941351e-05
"1367847","Paracoccus aminophilus JCM 7686, complete sequence",4,3.8955220973491e-05,4.1,3.95768625214533e-05
"38815","Desulfuromonas acetexigens isolate DSM 1397, whole genome shotgun sequence",4,3.8955220973491e-05,4.4,4.28421965263007e-05
"85968","Mycolicibacterium brumae isolate MBR1, whole genome shotgun sequence",4,3.8955220973491e-05,5.7,5.51779407128079e-05
"702450","Turicibacter sanguinis PC909 contig00181, whole genome shotgun sequence",4,3.8955220973491e-05,4.5,4.38365806661732e-05
"525263","Corynebacterium lipophiloflavum DSM 44291 SCAFFOLD11, whole genome shotgun sequence",4,3.8955220973491e-05,4.1,3.95869504693897e-05
"1437875","Corynebacterium frankenforstense DSM 45800 strain ST18 chromosome, complete genome",4,3.8955220973491e-05,4.2,4.11928177005252e-05
"1246","Leuconostoc lactis strain WiKim40 chromosome, complete genome",3,2.92164157301182e-05,3.6,3.47235495913445e-05
"1293","Staphylococcus gallinarum strain DSM 20610 contig_182, whole genome shotgun sequence",3,2.92164157301182e-05,3.3,3.2069418626339e-05
"74704","Staphylococcus cohnii subsp. cohnii strain 532 Contig_12, whole genome shotgun sequence",3,2.92164157301182e-05,3.8,3.72894334004889e-05
"33888","Rathayibacter tritici strain NCPPB 1953 chromosome, complete genome",3,2.92164157301182e-05,2.7,2.66390425522132e-05
"395964","Methylocapsa acidiphila B2 MetacDRAFT_Scaffold1.2, whole genome shotgun sequence",3,2.92164157301182e-05,2.6,2.49639657247022e-05
"161899","Corynebacterium singulare strain IBS B52218 chromosome, complete genome",3,2.92164157301182e-05,3.1,2.98393861836362e-05
"406020","Thiomicrospira microaerophila strain ASL8-2 NA59DRAFT_scaffold00097.97_C, whole genome shotgun sequence",3,2.92164157301182e-05,2.6,2.5589178058196e-05
"1122602","Nesterenkonia alba DSM 19423 H578DRAFT_scaffold00006.6_C, whole genome shotgun sequence",3,2.92164157301182e-05,4,3.90104664086668e-05
"1050174","Corynebacterium epidermidicanis strain DSM 45586 chromosome, complete genome",3,2.92164157301182e-05,2.9,2.86014064469874e-05
"1652495","Corynebacterium crudilactis strain JZ16 chromosome, complete genome",3,2.92164157301182e-05,3.6,3.52371086356503e-05
"1888195","Streptococcus himalayensis strain HTS2 chromosome, complete genome",3,2.92164157301182e-05,3.1,3.02448500613021e-05
"214688","Gemmata obscuriglobus UQM 2246 gcontig_1106221718897, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.9477800177248e-05
"254945","Ehrlichia ruminantium str. Welgevonden, complete sequence",2,1.94776104867455e-05,2.3,2.27159656078941e-05
"1288","Staphylococcus xylosus strain HKUOPL8 chromosome, complete genome",2,1.94776104867455e-05,2.8,2.77500084550962e-05
"1335","Streptococcus equinus strain AG46 BV58DRAFT_scf7180000000002_quiver_dupTrim_6839.1_C, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.9611098330364e-05
"681645","Corynebacterium pseudotuberculosis C231, complete sequence",2,1.94776104867455e-05,3.2,3.10658404485034e-05
"698737","Staphylococcus lugdunensis HKU09-01, complete sequence",2,1.94776104867455e-05,2.1,2.01287577680303e-05
"351607","Acidothermus cellulolyticus 11B, complete sequence",2,1.94776104867455e-05,2.5,2.4555408096333e-05
"1408428","Bilophila wadsworthia ATCC 49260 T370DRAFT_scaffold00011.11_C, whole genome shotgun sequence",2,1.94776104867455e-05,2.1,2.07522571482702e-05
"279238","Novosphingobium aromaticivorans DSM 12444, complete sequence",2,1.94776104867455e-05,2,1.99127543327222e-05
"196164","Corynebacterium efficiens YS-314, complete sequence",2,1.94776104867455e-05,2.6,2.56610594426974e-05
"765914","Thiorhodospira sibirica ATCC 700588 ctg271, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.92855665663371e-05
"1285583","Corynebacterium casei LMG S-19264 chromosome, complete genome",2,1.94776104867455e-05,2,1.95555237122149e-05
"1423813","Paucilactobacillus vaccinostercus DSM 20634 NODE_48, whole genome shotgun sequence",2,1.94776104867455e-05,1.9,1.88702642474896e-05
"1219019","Rhodococcus maanshanensis NBRC 100610, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.94503855428499e-05
"1300165","Kosakonia cowanii JCM 10956 = DSM 18146 strain 888-76 chromosome, complete genome",2,1.94776104867455e-05,1.6,1.55821405298779e-05
"231434","Beijerinckia mobilis strain UQM 1969 DL88DRAFT_scaffold00053.48_C, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.95451320658862e-05
"268407","Paenibacillus wynnii strain DSM 18334 unitig_0, whole genome shotgun sequence",2,1.94776104867455e-05,2.6,2.55587184297874e-05
"291169","Methylophaga muralis strain Bur 1 A9E74_contig000087, whole genome shotgun sequence",2,1.94776104867455e-05,2.5,2.4615883433267e-05
"1089544","Amycolatopsis benzoatilytica AK 16/65 AmybeDRAFT_scaffold1.1, whole genome shotgun sequence",2,1.94776104867455e-05,3.2,3.15979811855486e-05
"437900","Pseudomonas marincola strain JCM 14761, whole genome shotgun sequence",2,1.94776104867455e-05,2.2,2.11153589965295e-05
"472181","Halopseudomonas sabulinigri strain JCM 14963 chromosome I",2,1.94776104867455e-05,2,1.92571141743728e-05
"518642","Streptomyces nanshensis strain SCSIO 10429 scaffold117, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.9873880815381e-05
"1288826","Marinobacter santoriniensis NKSG1 contig00002, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.96626996096274e-05
"1195246","Alishewanella agri BL06 contig023, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.90868181951752e-05
"558169","Lentibacillus jeotgali strain Grbi contig024, whole genome shotgun sequence",2,1.94776104867455e-05,2,1.96106280139506e-05
"876269","Methyloferula stellata AR4 strain AR4T A3OQDRAFT_chromosome1.1_C, whole genome shotgun sequence",2,1.94776104867455e-05,2.5,2.39390308353876e-05
"1157490","Tumebacillus flagellatus strain GST4 Contig093, whole genome shotgun sequence",2,1.94776104867455e-05,2.1,2.046477293104e-05
"1650663","Fournierella massiliensis strain AM2, whole genome shotgun sequence",2,1.94776104867455e-05,1.5,1.46083501342346e-05
"1806668","Marinomonas atlantica strain Cmf 18.22 NODE_26, whole genome shotgun sequence",2,1.94776104867455e-05,2.3,2.20626642071991e-05
"1817405","Abyssicoccus albus strain S31 chromosome, complete genome",2,1.94776104867455e-05,2.4,2.34190107236688e-05
"1005090","Buchnera aphidicola str. Ak (Acyrthosiphon kondoi), complete sequence",1,9.73880524337274e-06,1.3,1.31200702056014e-05
"714","Aggregatibacter actinomycetemcomitans strain 624 chromosome, complete genome",1,9.73880524337274e-06,1,9.87355716538083e-06
"469599","Fusobacterium periodonticum 2_1_31 acIQb-supercont3.3, whole genome shotgun sequence",1,9.73880524337274e-06,0.5,4.86945004431043e-06
